"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Nova Scotia","Total, possession, other Controlled Drugs and Substances Act drugs",96.00,10.30,12.00,3.00
"Nova Scotia","Other sexual violations",72.00,7.73,20.00,1.00
"Nova Scotia","Sexual assault, level 3, aggravated",10.00,1.07,5.00,2.00
"Nova Scotia","Dangerous operation of motor vehicle, vessel or aircraft",121.00,12.98,78.00,0.00
"Nova Scotia","Fail to appear",182.00,19.53,101.00,33.00
"Nova Scotia","Abduction under the age 14 contravening a custody order",7.00,0.75,1.00,0.00
"Nova Scotia","Other federal statutes",10.00,1.07,13.00,0.00
"Nova Scotia","Other Controlled Drugs and Substances Act, importation and exportation",19.00,2.04,8.00,2.00
"Nova Scotia","Total sexual violations against children",0,0,0,0
"Nova Scotia","Fraud",3413.00,366.24,946.00,56.00
"Nova Scotia","Driving while prohibited",170.00,18.24,119.00,0.00
"Nova Scotia","Dangerous operation, causing death",5.00,0.54,4.00,0.00
"Nova Scotia","Unsafe storage of firearms",87.00,9.34,25.00,1.00
"Nova Scotia","Impaired operation of motor vehicle, vessel or aircraft",2450.00,262.90,1886.00,0.00
"Nova Scotia","Excise Act",67.00,7.19,22.00,1.00
"Nova Scotia","Murder, second degree",6.00,0.64,10.00,0.00
"Nova Scotia","Criminal negligence causing bodily harm",21.00,2.25,2.00,0.00
"Nova Scotia","Counterfeiting",23.00,2.47,9.00,0.00
"Nova Scotia","Customs Act",19.00,2.04,3.00,0.00
"Nova Scotia","Theft over $5,000 from a motor vehicle",131.00,14.06,3.00,3.00
"Nova Scotia","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Nova Scotia","Total cannabis, trafficking, production or distribution",614.00,65.89,267.00,21.00
"Nova Scotia","Bankruptcy Act",7.00,0.75,1.00,0.00
"Nova Scotia","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",7.00,0.75,0.00,0.00
"Nova Scotia","Total, all Criminal Code violations (excluding traffic)",76447.00,8203.29,11921.00,3737.00
"Nova Scotia","Cannabis, production",271.00,29.08,73.00,1.00
"Nova Scotia","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",34.00,3.65,1.00,0.00
"Nova Scotia","Heroin, possession",2.00,0.21,0.00,0.00
"Nova Scotia","Indecent/Harassing communications",1529.00,164.07,39.00,1.00
"Nova Scotia","Fail to comply with order",546.00,58.59,274.00,103.00
"Nova Scotia","Total mischief",11942.00,1281.46,513.00,296.00
"Nova Scotia","Other violations related to gaming and betting",15.00,1.61,1.00,2.00
"Nova Scotia","Other violations against the administration of law and justice (Part IV Criminal Code)",481.00,51.61,99.00,17.00
"Nova Scotia","Total theft of motor vehicle",2816.00,302.18,226.00,214.00
"Nova Scotia","Mischief",11942.00,1281.46,513.00,296.00
"Nova Scotia","Offensive weapons, prohibited",40.00,4.29,11.00,2.00
"Nova Scotia","Criminal harassment",869.00,93.25,180.00,6.00
"Nova Scotia","Firearms and other offensive weapons (Part III Criminal Code)",0.00,0.00,0.00,0.00
"Nova Scotia","Weapons trafficking",27.00,2.90,9.00,2.00
"Nova Scotia","Firearm transfers or serial numbers",18.00,1.93,4.00,0.00
"Nova Scotia","Murder, first degree",17.00,1.82,8.00,4.00
"Nova Scotia","Unauthorized importing or exporting of weapons",8.00,0.86,0.00,0.00
"Nova Scotia","Uttering threats",2645.00,283.83,465.00,94.00
"Nova Scotia","Cannabis, trafficking",333.00,35.73,193.00,20.00
"Nova Scotia","Total property crime violations",50328.00,5400.54,5464.00,2349.00
"Nova Scotia","Possession, cocaine",68.00,7.30,31.00,3.00
"Nova Scotia","Total Criminal Code traffic violations",3338.00,358.19,2517.00,0.00
"Nova Scotia","Corrupting morals",20.00,2.15,2.00,0.00
"Nova Scotia","Offensive weapons, restricted",40.00,4.29,16.00,0.00
"Nova Scotia","Canada Shipping Act",122.00,13.09,2.00,0.00
"Nova Scotia","Firearms documentation or administration",0.00,0.00,0.00,0.00
"Nova Scotia","Assault, level 1",6502.00,697.71,2141.00,306.00
"Nova Scotia","Total other Criminal Code violations",11659.00,1251.09,2448.00,668.00
"Nova Scotia","Obstruct public or peace officer",108.00,11.59,63.00,13.00
"Nova Scotia","Weapons possession contrary to order",1.00,0.11,0.00,0.00
"Nova Scotia","Heroin, importation and exportation",2.00,0.21,0.00,0.00
"Nova Scotia","Total cocaine, trafficking, production or distribution",155.00,16.63,165.00,6.00
"Nova Scotia","Sexual assault, level 2, weapon or bodily harm",13.00,1.39,9.00,2.00
"Nova Scotia","Total theft under $5,000 (non-motor vehicle)",21788.00,2338.00,2555.00,994.00
"Nova Scotia","Other offensive weapons",184.00,19.74,64.00,28.00
"Nova Scotia","Other related violations causing death",0.00,0.00,0.00,0.00
"Nova Scotia","Procuring",6.00,0.64,8.00,1.00
"Nova Scotia","Total possession of stolen property",396.00,42.49,182.00,49.00
"Nova Scotia","Abduction under age 14, by parent or guardian",3.00,0.32,1.00,0.00
"Nova Scotia","Conspire to commit murder",1.00,0.11,0.00,0.00
"Nova Scotia","Offences against public order (Part II Criminal Code)",116.00,12.45,10.00,3.00
"Nova Scotia","Total violent Criminal Code violations",14460.00,1551.66,4009.00,720.00
"Nova Scotia","Disturb the peace",3092.00,331.79,226.00,44.00
"Nova Scotia","Robbery",515.00,55.26,148.00,81.00
"Nova Scotia","Impaired operation, failure to provide breath sample",396.00,42.49,363.00,0.00
"Nova Scotia","Total other assaults",237.00,25.43,115.00,26.00
"Nova Scotia","Income Tax Act",0.00,0.00,0.00,0.00
"Nova Scotia","Assault, level 2, weapon or bodily harm",706.00,75.76,429.00,107.00
"Nova Scotia","Abduction under the age 14, not parent or guardian",5.00,0.54,1.00,0.00
"Nova Scotia","Total other Criminal Code traffic violations",446.00,47.86,233.00,0.00
"Nova Scotia","Impaired operation, causing bodily harm",20.00,2.15,16.00,0.00
"Nova Scotia","Breach of probation",3490.00,374.50,892.00,271.00
"Nova Scotia","Total other Federal Statutes",390.00,41.85,61.00,1.00
"Nova Scotia","Homicide",24.00,2.58,19.00,4.00
"Nova Scotia","Firearms Act",0,0,0,0
"Nova Scotia","Assault, level 3, aggravated",61.00,6.55,53.00,11.00
"Nova Scotia","Total other violations",3093.00,331.90,480.00,138.00
"Nova Scotia","Discharge firearm with intent",5.00,0.54,3.00,0.00
"Nova Scotia","Theft $5,000 or under from a motor vehicle",7484.00,803.08,178.00,106.00
"Nova Scotia","Pointing a firearm",10.00,1.07,1.00,0.00
"Nova Scotia","Other assaults",64.00,6.87,19.00,0.00
"Nova Scotia","Other Controlled Drugs and Substances Act, trafficking",41.00,4.40,22.00,9.00
"Nova Scotia","Total other violent violations",110.00,11.80,23.00,1.00
"Nova Scotia","Youth Criminal Justice Act",264.00,28.33,45.00,44.00
"Nova Scotia","Other Criminal Code traffic violations",35.00,3.76,0.00,0.00
"Nova Scotia","Total Immigration and Refugee Protection Act",165.00,17.71,20.00,0.00
"Nova Scotia","Gaming house",14.00,1.50,7.00,0.00
"Nova Scotia","Child pornography",1.00,0.11,1.00,0.00
"Nova Scotia","Other prostitution",180.00,19.32,160.00,11.00
"Nova Scotia","Possession, cannabis",1033.00,110.85,537.00,78.00
"Nova Scotia","Total, all Criminal Code violations (including traffic)",79785.00,8561.48,14438.00,3737.00
"Nova Scotia","Offensive weapons, explosives",17.00,1.82,1.00,0.00
"Nova Scotia","Removal of children from Canada",0,0,0,0
"Nova Scotia","Canada Health Act",0.00,0.00,0.00,0.00
"Nova Scotia","Attempts, conspiracies, accessories (Part XIII Criminal Code)",91.00,9.76,3.00,3.00
"Nova Scotia","Total impaired driving",2892.00,310.33,2284.00,0.00
"Nova Scotia","Total theft over $5,000 (non-motor vehicle)",433.00,46.46,47.00,10.00
"Nova Scotia","Heroin, trafficking",2.00,0.21,0.00,0.00
"Nova Scotia","All other Criminal Code (includes Part XII.1 Criminal Code)",154.00,16.53,29.00,3.00
"Northwest Territories","Breach of probation",738.00,1098.38,177.00,47.00
"Northwest Territories","Total other Federal Statutes",16.00,23.81,1.00,0.00
"Northwest Territories","Abduction under the age 14, not parent or guardian",1.00,1.49,0.00,0.00
"Northwest Territories","Total other Criminal Code traffic violations",50.00,74.42,22.00,0.00
"Northwest Territories","Impaired operation, causing bodily harm",11.00,16.37,8.00,0.00
"Northwest Territories","Assault, level 2, weapon or bodily harm",271.00,403.33,168.00,12.00
"Northwest Territories","Income Tax Act",0.00,0.00,0.00,0.00
"Northwest Territories","Total other assaults",168.00,250.04,111.00,8.00
"Northwest Territories","Impaired operation, failure to provide breath sample",13.00,19.35,9.00,0.00
"Northwest Territories","Total violent Criminal Code violations",4440.00,6608.13,1612.00,153.00
"Northwest Territories","Disturb the peace",1826.00,2717.67,71.00,10.00
"Northwest Territories","Offences against public order (Part II Criminal Code)",17.00,25.30,0.00,2.00
"Northwest Territories","Robbery",37.00,55.07,23.00,4.00
"Northwest Territories","Conspire to commit murder",0.00,0.00,0.00,0.00
"Northwest Territories","All other Criminal Code (includes Part XII.1 Criminal Code)",8.00,11.91,0.00,0.00
"Northwest Territories","Heroin, trafficking",1.00,1.49,1.00,0.00
"Northwest Territories","Canada Health Act",0.00,0.00,0.00,0.00
"Northwest Territories","Total impaired driving",612.00,910.85,349.00,0.00
"Northwest Territories","Total theft over $5,000 (non-motor vehicle)",202.00,300.64,19.00,17.00
"Northwest Territories","Attempts, conspiracies, accessories (Part XIII Criminal Code)",2.00,2.98,1.00,0.00
"Northwest Territories","Offensive weapons, explosives",5.00,7.44,1.00,0.00
"Northwest Territories","Possession, cannabis",187.00,278.32,78.00,6.00
"Northwest Territories","Total, all Criminal Code violations (including traffic)",16432.00,24456.02,3195.00,822.00
"Northwest Territories","Gaming house",2.00,2.98,0.00,0.00
"Northwest Territories","Total Immigration and Refugee Protection Act",0,0,0,0
"Northwest Territories","Child pornography",0.00,0.00,0.00,0.00
"Northwest Territories","Other Controlled Drugs and Substances Act, trafficking",2.00,2.98,2.00,0.00
"Northwest Territories","Total other violent violations",18.00,26.79,9.00,1.00
"Northwest Territories","Other Criminal Code traffic violations",8.00,11.91,0.00,0.00
"Northwest Territories","Youth Criminal Justice Act",106.00,157.76,13.00,0.00
"Northwest Territories","Theft $5,000 or under from a motor vehicle",118.00,175.62,0.00,9.00
"Northwest Territories","Pointing a firearm",3.00,4.46,1.00,0.00
"Northwest Territories","Other assaults",38.00,56.56,16.00,0.00
"Northwest Territories","Homicide",5.00,7.44,1.00,1.00
"Northwest Territories","Discharge firearm with intent",3.00,4.46,1.00,0.00
"Northwest Territories","Assault, level 3, aggravated",30.00,44.65,18.00,2.00
"Northwest Territories","Firearms Act",0,0,0,0
"Northwest Territories","Total other violations",366.00,544.72,55.00,19.00
"Northwest Territories","Total Criminal Code traffic violations",662.00,985.27,371.00,0.00
"Northwest Territories","Possession, cocaine",10.00,14.88,4.00,0.00
"Northwest Territories","Cannabis, trafficking",105.00,156.27,60.00,5.00
"Northwest Territories","Total property crime violations",7938.00,11814.26,735.00,552.00
"Northwest Territories","Unauthorized importing or exporting of weapons",2.00,2.98,1.00,0.00
"Northwest Territories","Uttering threats",488.00,726.30,108.00,16.00
"Northwest Territories","Firearm transfers or serial numbers",7.00,10.42,2.00,0.00
"Northwest Territories","Weapons trafficking",4.00,5.95,3.00,0.00
"Northwest Territories","Murder, first degree",3.00,4.46,0.00,0.00
"Northwest Territories","Offensive weapons, prohibited",4.00,5.95,1.00,0.00
"Northwest Territories","Firearms and other offensive weapons (Part III Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Criminal harassment",126.00,187.53,25.00,0.00
"Northwest Territories","Total theft of motor vehicle",391.00,581.93,58.00,80.00
"Northwest Territories","Mischief",3699.00,5505.28,183.00,39.00
"Northwest Territories","Other violations related to gaming and betting",0,0,0,0
"Northwest Territories","Other violations against the administration of law and justice (Part IV Criminal Code)",72.00,107.16,13.00,2.00
"Northwest Territories","Total mischief",3699.00,5505.28,183.00,39.00
"Northwest Territories","Total possession of stolen property",38.00,56.56,6.00,9.00
"Northwest Territories","Abduction under age 14, by parent or guardian",1.00,1.49,0.00,0.00
"Northwest Territories","Procuring",2.00,2.98,0.00,0.00
"Northwest Territories","Other offensive weapons",40.00,59.53,18.00,4.00
"Northwest Territories","Other related violations causing death",0.00,0.00,0.00,0.00
"Northwest Territories","Total cocaine, trafficking, production or distribution",6.00,8.93,2.00,0.00
"Northwest Territories","Sexual assault, level 2, weapon or bodily harm",9.00,13.39,4.00,0.00
"Northwest Territories","Total theft under $5,000 (non-motor vehicle)",1723.00,2564.37,113.00,74.00
"Northwest Territories","Total other Criminal Code violations",3392.00,5048.37,477.00,117.00
"Northwest Territories","Obstruct public or peace officer",51.00,75.90,18.00,1.00
"Northwest Territories","Weapons possession contrary to order",0.00,0.00,0.00,0.00
"Northwest Territories","Firearms documentation or administration",0.00,0.00,0.00,0.00
"Northwest Territories","Canada Shipping Act",1.00,1.49,0.00,0.00
"Northwest Territories","Assault, level 1",2566.00,3819.02,918.00,75.00
"Northwest Territories","Offensive weapons, restricted",11.00,16.37,6.00,0.00
"Northwest Territories","Corrupting morals",4.00,5.95,1.00,1.00
"Northwest Territories","Driving while prohibited",20.00,29.77,15.00,0.00
"Northwest Territories","Other federal statutes",1.00,1.49,1.00,0.00
"Northwest Territories","Other Controlled Drugs and Substances Act, importation and exportation",1.00,1.49,0.00,0.00
"Northwest Territories","Total sexual violations against children",0,0,0,0
"Northwest Territories","Abduction under the age 14 contravening a custody order",0,0,0,0
"Northwest Territories","Fraud",201.00,299.15,50.00,8.00
"Northwest Territories","Other sexual violations",18.00,26.79,9.00,1.00
"Northwest Territories","Fail to appear",17.00,25.30,11.00,0.00
"Northwest Territories","Dangerous operation of motor vehicle, vessel or aircraft",10.00,14.88,2.00,0.00
"Northwest Territories","Sexual assault, level 3, aggravated",2.00,2.98,0.00,1.00
"Northwest Territories","Total other violations causing death",0.00,0.00,0.00,0.00
"Northwest Territories","Total, possession, other Controlled Drugs and Substances Act drugs",5.00,7.44,0.00,0.00
"Northwest Territories","Shoplifting over $5,000",64.00,95.25,7.00,14.00
"Northwest Territories","Sexual assault, level 1",450.00,669.74,174.00,23.00
"Northwest Territories","Other violent violations",0.00,0.00,0.00,0.00
"Northwest Territories","Total robbery",37.00,55.07,23.00,4.00
"Northwest Territories","Escape or helps to escape from lawful custody",26.00,38.70,10.00,10.00
"Northwest Territories","Attempted murder",4.00,5.95,5.00,1.00
"Northwest Territories","Cannabis, importation and exportation",0.00,0.00,1.00,0.00
"Northwest Territories","Total prostitution",5.00,7.44,0.00,0.00
"Northwest Territories","Indecent acts",7.00,10.42,2.00,1.00
"Northwest Territories","Total fail to stop or remain",11.00,16.37,5.00,0.00
"Northwest Territories","Possession of weapons",10.00,14.88,3.00,0.00
"Northwest Territories","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Trespass at night",22.00,32.74,3.00,0.00
"Northwest Territories","Bawdy house",3.00,4.46,0.00,0.00
"Northwest Territories","Total Federal Statute violations",443.00,659.32,164.00,12.00
"Northwest Territories","Other Controlled Drugs and Substances Act, possession",5.00,7.44,0.00,0.00
"Northwest Territories","Manslaughter",2.00,2.98,1.00,1.00
"Northwest Territories","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",32.00,47.63,0.00,0.00
"Northwest Territories","Criminal negligence causing death",0.00,0.00,0.00,0.00
"Northwest Territories","Indecent/Harassing communications",171.00,254.50,3.00,0.00
"Northwest Territories","Fail to comply with order",162.00,241.11,68.00,12.00
"Northwest Territories","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",3.00,4.46,0.00,0.00
"Northwest Territories","Cannabis, production",4.00,5.95,2.00,1.00
"Northwest Territories","Total, all Criminal Code violations (excluding traffic)",15770.00,23470.75,2824.00,822.00
"Northwest Territories","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Northwest Territories","Bankruptcy Act",1.00,1.49,0.00,0.00
"Northwest Territories","Total cannabis, trafficking, production or distribution",109.00,162.23,63.00,6.00
"Northwest Territories","Customs Act",6.00,8.93,0.00,0.00
"Northwest Territories","Theft over $5,000 from a motor vehicle",48.00,71.44,0.00,2.00
"Northwest Territories","Criminal negligence causing bodily harm",3.00,4.46,0.00,0.00
"Northwest Territories","Counterfeiting",1.00,1.49,0.00,0.00
"Northwest Territories","Impaired operation of motor vehicle, vessel or aircraft",586.00,872.15,331.00,0.00
"Northwest Territories","Excise Act",7.00,10.42,0.00,0.00
"Northwest Territories","Unsafe storage of firearms",54.00,80.37,21.00,1.00
"Northwest Territories","Dangerous operation, causing death",0.00,0.00,0.00,0.00
"Northwest Territories","Shoplifting $5,000 or under",186.00,276.83,44.00,22.00
"Northwest Territories","Total, all violations",16875.00,25115.34,3359.00,834.00
"Northwest Territories","Impaired operation, failure to provide blood sample",1.00,1.49,1.00,0.00
"Northwest Territories","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Northwest Territories","Total forcible confinement or kidnapping",4.00,5.95,1.00,0.00
"Northwest Territories","Arson, disregard for human life",0.00,0.00,0.00,0.00
"Northwest Territories","Offences relating to currency (Part XII Criminal Code)",9.00,13.39,1.00,0.00
"Northwest Territories","Breaking and entering",1643.00,2445.30,303.00,324.00
"Northwest Territories","Dangerous operation, causing bodily harm",1.00,1.49,0.00,0.00
"Northwest Territories","Total breaking and entering",1643.00,2445.30,303.00,324.00
"Northwest Territories","Total firearms, use of, discharge, pointing",6.00,8.93,2.00,0.00
"Northwest Territories","Theft $5,000 or under",1419.00,2111.92,69.00,43.00
"Northwest Territories","Total abduction",3.00,4.46,0.00,0.00
"Northwest Territories","Using firearm in commission of offence",0.00,0.00,0.00,0.00
"Northwest Territories","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",4.00,5.95,3.00,0.00
"Northwest Territories","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Northwest Territories","Abduction under the age 16",1.00,1.49,0.00,0.00
"Northwest Territories","Total weapons violations",137.00,203.90,56.00,5.00
"Northwest Territories","Prisoner unlawfully at large",42.00,62.51,16.00,12.00
"Northwest Territories","Forcible confinement or kidnapping",4.00,5.95,1.00,0.00
"Northwest Territories","Offences against the person and reputation (Part VIII Criminal Code)",207.00,308.08,29.00,14.00
"Northwest Territories","Offences against rights of property (Part IX Criminal Code)",2.00,2.98,0.00,0.00
"Northwest Territories","Extortion",11.00,16.37,3.00,4.00
"Northwest Territories","Total administration of justice violations",1057.00,1573.15,295.00,83.00
"Northwest Territories","Impaired operation, causing death",1.00,1.49,0.00,0.00
"Northwest Territories","Total assaults against a peace officer",71.00,105.67,39.00,5.00
"Northwest Territories","Sexual interference",0,0,0,0
"Northwest Territories","Unlawfully causing bodily harm",127.00,189.02,95.00,8.00
"Northwest Territories","Theft over $5,000",90.00,133.95,12.00,1.00
"Northwest Territories","Total drug violations",321.00,477.75,150.00,12.00
"Northwest Territories","Arson",41.00,61.02,3.00,1.00
"Northwest Territories","Hostage-taking",0.00,0.00,0.00,0.00
"Northwest Territories","Cocaine, trafficking",6.00,8.93,2.00,0.00
"Guelph, Ontario","Total forcible confinement or kidnapping",0,0,0,0
"Victoria, British Columbia","Total firearms, use of, discharge, pointing",43.00,13.99,2.00,1.00
"Victoria, British Columbia","Theft $5,000 or under",5179.00,1685.06,169.00,89.00
"Victoria, British Columbia","Using firearm in commission of offence",3.00,0.98,0.00,0.00
"Victoria, British Columbia","Total abduction",13.00,4.23,5.00,0.00
"Victoria, British Columbia","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",50.00,16.27,43.00,0.00
"Victoria, British Columbia","Abduction under the age 16",1.00,0.33,0.00,0.00
"Victoria, British Columbia","Total weapons violations",352.00,114.53,64.00,36.00
"Victoria, British Columbia","Shoplifting $5,000 or under",2408.00,783.47,1354.00,437.00
"Victoria, British Columbia","Total, all violations",38821.00,12630.92,6637.00,1834.00
"Victoria, British Columbia","Impaired operation, failure to provide blood sample",2.00,0.65,1.00,0.00
"Victoria, British Columbia","Invasion of privacy (Part VI Criminal Code)",1.00,0.33,0.00,0.00
"Victoria, British Columbia","Explosives causing death or bodily harm",3.00,0.98,0.00,0.00
"Victoria, British Columbia","Total forcible confinement or kidnapping",15.00,4.88,10.00,5.00
"Victoria, British Columbia","Arson, disregard for human life",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Breaking and entering",3339.00,1086.39,232.00,113.00
"Victoria, British Columbia","Offences relating to currency (Part XII Criminal Code)",9.00,2.93,0.00,0.00
"Victoria, British Columbia","Dangerous operation, causing bodily harm",4.00,1.30,3.00,0.00
"Victoria, British Columbia","Total breaking and entering",3339.00,1086.39,232.00,113.00
"Victoria, British Columbia","Total assaults against a peace officer",100.00,32.54,64.00,12.00
"Victoria, British Columbia","Sexual interference",0,0,0,0
"Victoria, British Columbia","Theft over $5,000",68.00,22.12,17.00,0.00
"Victoria, British Columbia","Total drug violations",1355.00,440.87,647.00,104.00
"Victoria, British Columbia","Arson",120.00,39.04,7.00,7.00
"Victoria, British Columbia","Hostage-taking",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Cocaine, trafficking",112.00,36.44,120.00,7.00
"Victoria, British Columbia","Prisoner unlawfully at large",10.00,3.25,5.00,0.00
"Victoria, British Columbia","Forcible confinement or kidnapping",15.00,4.88,10.00,5.00
"Victoria, British Columbia","Offences against the person and reputation (Part VIII Criminal Code)",712.00,231.66,94.00,9.00
"Victoria, British Columbia","Extortion",43.00,13.99,8.00,1.00
"Victoria, British Columbia","Offences against rights of property (Part IX Criminal Code)",69.00,22.45,33.00,8.00
"Victoria, British Columbia","Total administration of justice violations",1616.00,525.79,692.00,137.00
"Victoria, British Columbia","Total prostitution",31.00,10.09,28.00,0.00
"Victoria, British Columbia","Indecent acts",175.00,56.94,10.00,3.00
"Victoria, British Columbia","Total fail to stop or remain",152.00,49.46,18.00,0.00
"Victoria, British Columbia","Possession of weapons",72.00,23.43,18.00,11.00
"Victoria, British Columbia","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Trespass at night",86.00,27.98,3.00,3.00
"Victoria, British Columbia","Total Federal Statute violations",1941.00,631.53,670.00,376.00
"Victoria, British Columbia","Bawdy house",0,0,0,0
"Victoria, British Columbia","Manslaughter",2.00,0.65,2.00,0.00
"Victoria, British Columbia","Other Controlled Drugs and Substances Act, possession",25.00,8.13,9.00,2.00
"Victoria, British Columbia","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",26.00,8.46,2.00,0.00
"Victoria, British Columbia","Criminal negligence causing death",2.00,0.65,0.00,0.00
"Victoria, British Columbia","Driving while prohibited",70.00,22.78,59.00,0.00
"Victoria, British Columbia","Other Controlled Drugs and Substances Act, importation and exportation",3.00,0.98,0.00,0.00
"Victoria, British Columbia","Other federal statutes",45.00,14.64,7.00,4.00
"Victoria, British Columbia","Fraud",1613.00,524.81,314.00,37.00
"Victoria, British Columbia","Total sexual violations against children",0,0,0,0
"Victoria, British Columbia","Abduction under the age 14 contravening a custody order",3.00,0.98,1.00,0.00
"Victoria, British Columbia","Other sexual violations",39.00,12.69,13.00,1.00
