"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Edmonton, Alberta","Freezing of property, disclosure or audit",0,0,0,0
"Edmonton, Alberta","Fraud",4521.00,465.51,1291.00,130.00
"Edmonton, Alberta","Other Controlled Drugs and Substances Act, importation and exportation",6.00,0.62,4.00,2.00
"Edmonton, Alberta","Using firearm in commission of offence",1.00,0.10,1.00,0.00
"Edmonton, Alberta","Corrupting morals of a child",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Sexual assault, level 3, aggravated",6.00,0.62,3.00,1.00
"Edmonton, Alberta","Criminal negligence causing death",9.00,0.93,8.00,0.00
"Edmonton, Alberta","Gaming house",0,0,0,0
"Edmonton, Alberta","Total, all Criminal Code violations (including traffic)",90683.00,9337.29,24399.00,4974.00
"Edmonton, Alberta","Total assaults against a peace officer",288.00,29.65,252.00,30.00
"Edmonton, Alberta","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",155.00,15.96,164.00,22.00
"Edmonton, Alberta","Other offensive weapons",9.00,0.93,0.00,2.00
"Edmonton, Alberta","Hostage-taking",16.00,1.65,17.00,3.00
"Edmonton, Alberta","Total cannabis, trafficking, production or distribution",273.00,28.11,250.00,64.00
"Edmonton, Alberta","Total sexual violations against children",0,0,0,0
"Edmonton, Alberta","Manslaughter",3.00,0.31,3.00,0.00
"Edmonton, Alberta","Firearms Act",11.00,1.13,2.00,1.00
"Edmonton, Alberta","Breaking and entering",8425.00,867.49,678.00,351.00
"Edmonton, Alberta","Driving while prohibited",694.00,71.46,686.00,0.00
"Edmonton, Alberta","Total other violent violations",72.00,7.41,27.00,5.00
"Edmonton, Alberta","Total other violations causing death",9.00,0.93,8.00,0.00
"Edmonton, Alberta","Possession, cocaine",93.00,9.58,81.00,7.00
"Edmonton, Alberta","Total other Criminal Code traffic violations",1339.00,137.87,1312.00,0.00
"Edmonton, Alberta","Offensive weapons, explosives",9.00,0.93,0.00,1.00
"Edmonton, Alberta","Shoplifting $5,000 or under",4193.00,431.74,1837.00,596.00
"Edmonton, Alberta","Impaired operation, failure to provide breath sample",72.00,7.41,47.00,0.00
"Edmonton, Alberta","Fail to appear",2097.00,215.92,1681.00,206.00
"Edmonton, Alberta","Forcible confinement or kidnapping",134.00,13.80,101.00,22.00
"Edmonton, Alberta","Attempts, conspiracies, accessories (Part XIII Criminal Code)",13.00,1.34,1.00,0.00
"Edmonton, Alberta","Cocaine, trafficking",349.00,35.94,438.00,72.00
"Edmonton, Alberta","Luring a child via a computer",0,0,0,0
"Edmonton, Alberta","Offences against rights of property (Part IX Criminal Code)",99.00,10.19,66.00,29.00
"Edmonton, Alberta","Theft $5,000 or under",8198.00,844.12,468.00,154.00
"Edmonton, Alberta","Assault, level 1",4779.00,492.08,2093.00,479.00
"Edmonton, Alberta","Theft $5,000 or under from a motor vehicle",11707.00,1205.43,106.00,74.00
"Edmonton, Alberta","Total, all violations",92785.00,9553.72,25826.00,5333.00
"Edmonton, Alberta","Anal intercourse",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Abduction under the age 14 contravening a custody order",6.00,0.62,4.00,0.00
"Edmonton, Alberta","Other Criminal Code traffic violations",16.00,1.65,0.00,0.00
"Edmonton, Alberta","Criminal harassment",261.00,26.87,58.00,1.00
"Edmonton, Alberta","Heroin, possession",0,0,0,0
"Edmonton, Alberta","Sexual assault, level 2, weapon or bodily harm",11.00,1.13,5.00,1.00
"Edmonton, Alberta","Possession of weapons",330.00,33.98,272.00,103.00
"Edmonton, Alberta","Offences relating to currency (Part XII Criminal Code)",6.00,0.62,0.00,0.00
"Edmonton, Alberta","Income Tax Act",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Impaired operation, causing death",1.00,0.10,1.00,0.00
"Edmonton, Alberta","Bankruptcy Act",4.00,0.41,1.00,0.00
"Edmonton, Alberta","Indecent acts",236.00,24.30,39.00,3.00
"Edmonton, Alberta","Total mischief",12324.00,1268.96,659.00,290.00
"Edmonton, Alberta","Discharge firearm with intent",3.00,0.31,0.00,1.00
"Edmonton, Alberta","Dangerous operation, causing bodily harm",26.00,2.68,26.00,0.00
"Edmonton, Alberta","Other violent violations",10.00,1.03,1.00,0.00
"Edmonton, Alberta","Removal of children from Canada",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Firearms and other offensive weapons (Part III Criminal Code)",16.00,1.65,2.00,1.00
"Edmonton, Alberta","All other Criminal Code (includes Part XII.1 Criminal Code)",32.00,3.29,7.00,0.00
"Edmonton, Alberta","Total other Criminal Code violations",15357.00,1581.25,9477.00,1594.00
"Edmonton, Alberta","Escape or helps to escape from lawful custody",35.00,3.60,34.00,3.00
"Edmonton, Alberta","Total impaired driving",2650.00,272.86,2443.00,0.00
"Edmonton, Alberta","Total other Federal Statutes",189.00,19.46,57.00,5.00
"Edmonton, Alberta","Uttering threats",1710.00,176.07,329.00,98.00
"Edmonton, Alberta","Robbery",1586.00,163.30,339.00,177.00
"Edmonton, Alberta","Property or service for terrorist activity",0,0,0,0
"Edmonton, Alberta","Total administration of justice violations",10952.00,1127.69,7972.00,1339.00
"Edmonton, Alberta","Cocaine, importation and exportation",0,0,0,0
"Edmonton, Alberta","Participate in activities of criminal organization",0,0,0,0
"Edmonton, Alberta","Homicide",25.00,2.57,21.00,2.00
"Edmonton, Alberta","Other related violations causing death",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Theft over $5,000 from a motor vehicle",99.00,10.19,6.00,2.00
"Edmonton, Alberta","Total cocaine, trafficking, production or distribution",349.00,35.94,438.00,72.00
"Edmonton, Alberta","Total weapons violations",441.00,45.41,306.00,108.00
"Edmonton, Alberta","Abduction under the age 16",1.00,0.10,0.00,0.00
"Edmonton, Alberta","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Dangerous operation evading police, causing death",0,0,0,0
"Edmonton, Alberta","Excise Act",3.00,0.31,0.00,0.00
"Edmonton, Alberta","Pointing a firearm",28.00,2.88,15.00,2.00
"Edmonton, Alberta","Dangerous operation of motor vehicle, vessel or aircraft",427.00,43.97,442.00,0.00
"Edmonton, Alberta","Other federal statutes",126.00,12.97,36.00,4.00
"Edmonton, Alberta","Total theft over $5,000 (non-motor vehicle)",454.00,46.75,82.00,5.00
"Edmonton, Alberta","Child pornography",6.00,0.62,1.00,0.00
"Edmonton, Alberta","Sexual interference",0,0,0,0
"Edmonton, Alberta","Dangerous operation evading police, causing bodily harm",2.00,0.21,2.00,0.00
"Edmonton, Alberta","Total theft of motor vehicle",7243.00,745.78,319.00,213.00
"Edmonton, Alberta","Total violent Criminal Code violations",12171.00,1253.20,4571.00,1112.00
"Edmonton, Alberta","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",62.00,6.38,3.00,2.00
"Edmonton, Alberta","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.10,0.00,0.00
"Edmonton, Alberta","Other Controlled Drugs and Substances Act, possession",127.00,13.08,85.00,14.00
"Edmonton, Alberta","Dangerous operation, causing death",3.00,0.31,6.00,0.00
"Edmonton, Alberta","Invitation to sexual touching",0,0,0,0
"Edmonton, Alberta","Arson",489.00,50.35,25.00,21.00
"Edmonton, Alberta","Murder, second degree",14.00,1.44,13.00,2.00
"Edmonton, Alberta","Unlawfully causing bodily harm",42.00,4.32,28.00,8.00
"Edmonton, Alberta","Assault, level 2, weapon or bodily harm",1578.00,162.48,814.00,198.00
"Edmonton, Alberta","Indecent/Harassing communications",451.00,46.44,11.00,2.00
"Edmonton, Alberta","Cannabis, production",37.00,3.81,17.00,2.00
"Edmonton, Alberta","Total robbery",1586.00,163.30,339.00,177.00
"Edmonton, Alberta","Other violations against the administration of law and justice (Part IV Criminal Code)",159.00,16.37,63.00,5.00
"Edmonton, Alberta","Mischief",12324.00,1268.96,659.00,290.00
"Edmonton, Alberta","Shoplifting over $5,000",11.00,1.13,3.00,1.00
"Edmonton, Alberta","Obstruct public or peace officer",403.00,41.50,298.00,57.00
"Edmonton, Alberta","Other sexual violations",46.00,4.74,9.00,2.00
"Edmonton, Alberta","Breach of probation",712.00,73.31,240.00,28.00
"Edmonton, Alberta","Fail to comply with order",7557.00,778.12,5623.00,1045.00
"Edmonton, Alberta","Total Federal Statute violations",2102.00,216.44,1427.00,359.00
"Edmonton, Alberta","Assault, level 3, aggravated",191.00,19.67,126.00,19.00
"Edmonton, Alberta","Total Criminal Code traffic violations",3989.00,410.73,3755.00,0.00
"Edmonton, Alberta","Cannabis, trafficking",235.00,24.20,233.00,62.00
"Edmonton, Alberta","Criminal negligence causing bodily harm",9.00,0.93,5.00,2.00
"Edmonton, Alberta","Bawdy house",1.00,0.10,0.00,0.00
"Edmonton, Alberta","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Edmonton, Alberta","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Québec, Quebec","Total impaired driving",1451.00,207.54,1376.00,0.00
"Québec, Quebec","Escape or helps to escape from lawful custody",37.00,5.29,10.00,26.00
"Québec, Quebec","Total other Criminal Code violations",1501.00,214.69,911.00,97.00
"Québec, Quebec","All other Criminal Code (includes Part XII.1 Criminal Code)",33.00,4.72,14.00,4.00
"Québec, Quebec","Participate in activities of criminal organization",0,0,0,0
"Québec, Quebec","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Québec, Quebec","Other related violations causing death",0.00,0.00,0.00,0.00
"Québec, Quebec","Homicide",5.00,0.72,7.00,0.00
"Québec, Quebec","Property or service for terrorist activity",0,0,0,0
"Québec, Quebec","Robbery",557.00,79.67,141.00,15.00
"Québec, Quebec","Total other Federal Statutes",24.00,3.43,9.00,0.00
"Québec, Quebec","Uttering threats",1105.00,158.05,298.00,32.00
"Québec, Quebec","Cocaine, importation and exportation",1.00,0.14,2.00,0.00
"Québec, Quebec","Total administration of justice violations",1012.00,144.75,613.00,77.00
