"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Quebec","Voyeurism",129.00,1.58,44.00,4.00
"Quebec","Child pornography",647.00,7.93,159.00,32.00
"Quebec","Impaired operation, failure to provide blood sample",0.00,0.00,0.00,0.00
"Quebec","Theft over $5,000 from a motor vehicle",1336.00,16.38,36.00,7.00
"Quebec","Property or service for terrorist activity",3.00,0.04,1.00,0.00
"Quebec","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1435.00,17.60,1578.00,113.00
"Quebec","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"Quebec","Counterfeiting",215.00,2.64,111.00,11.00
"Quebec","Instruct offence for criminal organization",1.00,0.01,1.00,0.00
"Quebec","Identity fraud",2800.00,34.34,754.00,43.00
"Quebec","Arson, disregard for human life",39.00,0.48,18.00,0.00
"Quebec","Failure to comply or refusal (drugs)",1.00,0.01,1.00,0.00
"Quebec","Total commodification of sexual activity violations",0.00,0.00,0.00,0.00
"Quebec","Total cannabis, trafficking, production or distribution",3877.00,47.54,2469.00,303.00
"Quebec","Heroin, importation and exportation",5.00,0.06,4.00,0.00
"Quebec","Living off the avails of prostitution of a person under age 18",10.00,0.12,8.00,0.00
"Quebec","Offences against public order (Part II Criminal Code)",53.00,0.65,32.00,4.00
"Quebec","Total mischief",34108.00,418.26,1788.00,371.00
"Quebec","Total drug violations",22544.00,276.45,12973.00,1616.00
"Quebec","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",218.00,2.67,43.00,5.00
"Quebec","Impaired operation of motor vehicle, vessel or aircraft",14759.00,180.99,13630.00,90.00
"Quebec","Cannabis, trafficking",1887.00,23.14,1498.00,288.00
"Quebec","Youth Criminal Justice Act",1533.00,18.80,418.00,269.00
"Quebec","Unauthorized importing or exporting of weapons",4.00,0.05,0.00,0.00
"Quebec","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",14.00,0.17,1.00,0.00
"Quebec","All other Criminal Code (includes Part XII.1 Criminal Code)",265.00,3.25,139.00,4.00
"Quebec","Assault, level 1",30007.00,367.97,10067.00,1010.00
"Quebec","Murder, second degree",26.00,0.32,22.00,0.00
"Quebec","Participate in activities of criminal organization",6.00,0.07,0.00,0.00
"Quebec","Cocaine, trafficking",1008.00,12.36,1242.00,24.00
"Quebec","Invasion of privacy (Part VI Criminal Code)",27.00,0.33,0.00,0.00
"Quebec","Total Federal Statute violations",26053.00,319.48,14278.00,1905.00
"Quebec","Arson",2392.00,29.33,208.00,49.00
"Quebec","Dangerous operation of motor vehicle evading police",528.00,6.47,341.00,44.00
"Quebec","Cocaine, production",1.00,0.01,0.00,0.00
"Quebec","Homicide",70.00,0.86,48.00,4.00
"Quebec","Incest",55.00,0.67,29.00,12.00
"Quebec","Total, all Criminal Code violations (excluding traffic)",314839.00,3860.80,70883.00,7312.00
"Quebec","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"Quebec","Indecent/Harassing communications",1106.00,13.56,166.00,4.00
"Quebec","Advocating genocide",0.00,0.00,0.00,0.00
"Quebec","Dangerous operation, causing death",17.00,0.21,6.00,0.00
"Quebec","Disturb the peace",450.00,5.52,116.00,8.00
"Quebec","Hoax terrorism",6.00,0.07,4.00,0.00
"Quebec","Common Bawdy House",0,0,0,0
"Quebec","Robbery",4856.00,59.55,1431.00,363.00
"Quebec","Bawdy house",14.00,0.17,28.00,0.00
"Quebec","Trap likely to or causing bodily harm",2.00,0.02,0.00,0.00
"Quebec","Corrupting morals of a child",16.00,0.20,4.00,1.00
"Quebec","Theft $5,000 or under",34166.00,418.97,2252.00,378.00
"Quebec","Break and enter to steal a firearm from a motor vehicle",56.00,0.69,4.00,0.00
"Quebec","Attempts, conspiracies, accessories (Part XIII Criminal Code)",116.00,1.42,130.00,25.00
"Quebec","Forcible confinement",1114.00,13.66,703.00,35.00
"Quebec","Other Criminal Code traffic violations",52.00,0.64,8.00,0.00
"Quebec","Firearms documentation or administration",38.00,0.47,15.00,0.00
"Quebec","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",42.00,0.52,38.00,0.00
"Quebec","Total other violent violations",1788.00,21.93,476.00,64.00
"Quebec","Other violations against the administration of law and justice (Part IV Criminal Code)",1054.00,12.92,513.00,28.00
"Quebec","Trafficking in persons",10.00,0.12,14.00,0.00
"Quebec","Fail to appear",152.00,1.86,86.00,3.00
"Quebec","Excise Act",161.00,1.97,140.00,0.00
"Quebec","Total theft of motor vehicle",17713.00,217.21,888.00,266.00
"Quebec","Gaming house",0.00,0.00,0.00,0.00
"Quebec","Leaving Canada to participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Quebec","Pointing a firearm",191.00,2.34,63.00,7.00
"Quebec","Income Tax Act",7.00,0.09,2.00,0.00
"Quebec","Methylenedioxyamphetamine (ecstasy), production",1.00,0.01,0.00,0.00
"Quebec","Communicating to provide sexual services for consideration",0.00,0.00,0.00,0.00
"Quebec","Firearms Act",77.00,0.94,30.00,0.00
"Quebec","Customs Act",123.00,1.51,4.00,0.00
"Quebec","Intimidation of a justice system participant or a journalist",402.00,4.93,195.00,18.00
"Quebec","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Quebec","Identity theft",901.00,11.05,34.00,2.00
"Quebec","Obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Quebec","Intimidation of a non-justice participant",1057.00,12.96,135.00,22.00
"Quebec","Dangerous operation of motor vehicle, vessel or aircraft",829.00,10.17,436.00,19.00
"Quebec","National Defence Act",1.00,0.01,1.00,0.00
"Quebec","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life",0.00,0.00,0.00,0.00
"Quebec","Abduction under the age 14 contravening a custody order",70.00,0.86,7.00,0.00
"Quebec","Total robbery",4859.00,59.58,1432.00,363.00
"Quebec","Other Controlled Drugs and Substances Act, production",22.00,0.27,14.00,1.00
"Quebec","Methamphetamines (crystal meth), trafficking",523.00,6.41,570.00,42.00
"Quebec","Uttering threats",15906.00,195.05,4825.00,665.00
"Quebec","Advocating/Promoting terrorism offence",0.00,0.00,0.00,0.00
"Quebec","Luring a child via a computer",247.00,3.03,43.00,8.00
"Quebec","Manslaughter",7.00,0.09,5.00,1.00
"Quebec","Shoplifting over $5,000",110.00,1.35,66.00,3.00
"Quebec","Cocaine, importation and exportation",52.00,0.64,13.00,0.00
"Quebec","Theft $5,000 or under from a motor vehicle",27000.00,331.09,610.00,199.00
"Quebec","Total, all violations",383203.00,4699.13,102128.00,9420.00
"Quebec","Commit offence for criminal organization",3.00,0.04,3.00,0.00
"Quebec","Other related violations causing death",1.00,0.01,0.00,0.00
"Quebec","Bestiality, commit or compel person",2.00,0.02,0.00,0.00
"Quebec","Other violations related to gaming and betting",11.00,0.13,6.00,0.00
"Quebec","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Quebec","Possession of weapons",1064.00,13.05,663.00,64.00
"Quebec","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Quebec","Total theft over $5,000 (non-motor vehicle)",3896.00,47.78,437.00,18.00
"Quebec","Driving while prohibited",1239.00,15.19,1017.00,4.00
"Quebec","Recruitment of members by a criminal organization",0.00,0.00,0.00,0.00
"Quebec","Prisoner unlawfully at large",1082.00,13.27,916.00,5.00
"Quebec","Criminal harassment",4831.00,59.24,2016.00,107.00
"Quebec","Total, possession, other Controlled Drugs and Substances Act drugs",3212.00,39.39,2150.00,175.00
"Quebec","Precursor or equipment (crystal meth, ecstasy)",7.00,0.09,0.00,0.00
"Quebec","Firearms and other offensive weapons (Part III Criminal Code)",28.00,0.34,12.00,0.00
"Quebec","Total theft under $5,000 (non-motor vehicle)",74865.00,918.05,10474.00,1010.00
"Quebec","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Quebec","Stopping or impeding traffic for the purpose of offering, providing or obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Quebec","Betting house",0.00,0.00,0.00,0.00
"Quebec","Dangerous operation causing bodily harm while street racing",1.00,0.01,0.00,0.00
"Quebec","Fail to comply with order",20355.00,249.61,11297.00,420.00
"Quebec","Offences against rights of property (Part IX Criminal Code)",159.00,1.95,108.00,11.00
"Quebec","Breaking and entering to steal a firearm",119.00,1.46,13.00,7.00
"Quebec","Making sexually explicit material available to children",4.00,0.05,1.00,0.00
"Quebec","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Quebec","Sexual assault, level 2, weapon or bodily harm",47.00,0.58,20.00,2.00
"Quebec","Dangerous operation causing death while street racing",1.00,0.01,2.00,0.00
"Quebec","Extortion",1215.00,14.90,236.00,19.00
"Quebec","Heroin, production",0.00,0.00,0.00,0.00
"Quebec","Altering, removing or destroying Vehicle Identification Number (VIN)",85.00,1.04,14.00,0.00
"Quebec","Sexual interference",971.00,11.91,180.00,74.00
"Quebec","Procuring",24.00,0.29,14.00,0.00
"Quebec","Abduction under age 14, by parent or guardian",18.00,0.22,7.00,0.00
"Quebec","Criminal negligence causing bodily harm",72.00,0.88,30.00,1.00
"Quebec","Indecent acts",729.00,8.94,223.00,8.00
"Quebec","Householder permitting illegal sexual activity: person under the age of 16 years",0,0,0,0
"Quebec","Other Controlled Drugs and Substances Act, importation and exportation",40.00,0.49,7.00,0.00
"Quebec","Explosives causing death or bodily harm",1.00,0.01,1.00,0.00
"Quebec","Invitation to sexual touching",199.00,2.44,44.00,17.00
"Quebec","Total trafficking in stolen property",215.00,2.64,171.00,12.00
"Quebec","Impaired operation, causing death",12.00,0.15,13.00,0.00
"Quebec","Heroin, possession",21.00,0.26,16.00,1.00
"Quebec","Causing bodily harm by criminal negligence while street racing",1.00,0.01,1.00,0.00
"Quebec","Mischief in relation to cultural property",0.00,0.00,0.00,0.00
"Quebec","Impaired operation, failure to provide breath sample",96.00,1.18,95.00,0.00
"Quebec","Heroin, trafficking",25.00,0.31,26.00,0.00
"Quebec","Methamphetamines (crystal meth), importation and exportation",3.00,0.04,1.00,0.00
"Quebec","Unauthorized recording of a movie",3.00,0.04,1.00,0.00
"Quebec","Impaired operation, causing bodily harm",231.00,2.83,197.00,2.00
"Quebec","Other offensive weapons",0.00,0.00,0.00,0.00
"Quebec","Total abduction",112.00,1.37,20.00,0.00
"Quebec","Total weapons violations",1638.00,20.09,997.00,72.00
"Quebec","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Quebec","Total forcible confinement or kidnapping",1194.00,14.64,759.00,39.00
"Quebec","Assault, level 3, aggravated",269.00,3.30,165.00,16.00
"Quebec","Advertising sexual services",0.00,0.00,0.00,0.00
"Quebec","Mischief relating to war memorials",0.00,0.00,0.00,0.00
"Quebec","Infanticide",0.00,0.00,0.00,0.00
"Quebec","Shoplifting $5,000 or under",13699.00,167.99,7612.00,433.00
"Quebec","Obtains or communicates with a person under age 18 for purpose of sex",54.00,0.66,3.00,0.00
"Quebec","Other prostitution",126.00,1.55,103.00,0.00
"Regina, Saskatchewan","Assault, level 1",1215.00,520.26,741.00,85.00
"Regina, Saskatchewan","All other Criminal Code (includes Part XII.1 Criminal Code)",52.00,22.27,49.00,3.00
"Regina, Saskatchewan","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Murder, second degree",8.00,3.43,8.00,0.00
"Regina, Saskatchewan","Cannabis, trafficking",122.00,52.24,57.00,16.00
"Regina, Saskatchewan","Impaired operation of motor vehicle, vessel or aircraft",851.00,364.40,797.00,15.00
"Regina, Saskatchewan","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Youth Criminal Justice Act",382.00,163.57,59.00,228.00
"Regina, Saskatchewan","Total cannabis, trafficking, production or distribution",133.00,56.95,63.00,16.00
"Regina, Saskatchewan","Total commodification of sexual activity violations",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Arson, disregard for human life",3.00,1.28,0.00,1.00
"Regina, Saskatchewan","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",10.00,4.28,2.00,0.00
"Regina, Saskatchewan","Total drug violations",761.00,325.86,479.00,76.00
"Regina, Saskatchewan","Total mischief",2784.00,1192.10,168.00,82.00
"Regina, Saskatchewan","Offences against public order (Part II Criminal Code)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Counterfeiting",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",113.00,48.39,36.00,3.00
"Regina, Saskatchewan","Instruct offence for criminal organization",1.00,0.43,11.00,0.00
"Regina, Saskatchewan","Identity fraud",95.00,40.68,10.00,0.00
"Regina, Saskatchewan","Voyeurism",3.00,1.28,2.00,0.00
"Regina, Saskatchewan","Child pornography",26.00,11.13,10.00,0.00
"Regina, Saskatchewan","Cannabis, production",11.00,4.71,6.00,0.00
"Regina, Saskatchewan","Trespass at night",3.00,1.28,2.00,0.00
"Regina, Saskatchewan","Property or service for terrorist activity",2.00,0.86,0.00,0.00
"Regina, Saskatchewan","Theft over $5,000 from a motor vehicle",11.00,4.71,0.00,0.00
"Regina, Saskatchewan","Impaired operation, failure to provide blood sample",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Unsafe storage of firearms",3.00,1.28,1.00,0.00
"Regina, Saskatchewan","Methylenedioxyamphetamine (ecstasy), possession",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Canada Shipping Act",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Obstruct public or peace officer",60.00,25.69,48.00,10.00
"Regina, Saskatchewan","Offences against the person and reputation (Part VIII Criminal Code)",45.00,19.27,34.00,4.00
"Regina, Saskatchewan","Forcible confinement or kidnapping",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Abduction under the age 16",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Breaking and entering",1487.00,636.73,155.00,57.00
"Regina, Saskatchewan","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Assault, level 2, weapon or bodily harm",593.00,253.92,317.00,51.00
"Regina, Saskatchewan","Total Immigration and Refugee Protection Act",4.00,1.71,0.00,0.00
"Regina, Saskatchewan","Bankruptcy Act",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Theft over $5,000",69.00,29.55,6.00,0.00
"Regina, Saskatchewan","Total administration of justice violations",4565.00,1954.72,3786.00,431.00
"Regina, Saskatchewan","Procuring - person under 18 years",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Utter threats to property or animal",10.00,4.28,0.00,0.00
"Regina, Saskatchewan","Removal of children from Canada",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total breaking and entering",1499.00,641.87,156.00,57.00
"Regina, Saskatchewan","Public incitement of hatred",1.00,0.43,0.00,0.00
"Regina, Saskatchewan","Anal intercourse",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Dangerous operation of motor vehicle while street racing",2.00,0.86,0.00,2.00
"Regina, Saskatchewan","Nonconsensual distribution of intimate images",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Householder permitting prohibited sexual activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total property crime violations",11067.00,4738.86,1286.00,414.00
"Regina, Saskatchewan","Escape or helps to escape from lawful custody",21.00,8.99,5.00,14.00
"Regina, Saskatchewan","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Sexual exploitation",1.00,0.43,0.00,0.00
"Regina, Saskatchewan","Competition Act",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total prostitution",87.00,37.25,79.00,0.00
"Regina, Saskatchewan","Conspire to commit murder",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Weapons trafficking",1.00,0.43,1.00,0.00
"Regina, Saskatchewan","Fraud",734.00,314.30,161.00,5.00
"Regina, Saskatchewan","Possession, cannabis",362.00,155.01,180.00,49.00
"Regina, Saskatchewan","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to any punishment other than life",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Sexual assault, level 1",137.00,58.66,30.00,7.00
"Regina, Saskatchewan","Canada Health Act",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total other assaults",3.00,1.28,2.00,0.00
"Regina, Saskatchewan","Total other violations",261.00,111.76,186.00,29.00
"Regina, Saskatchewan","Receive material benefit from sexual services",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Sexual assault, level 3, aggravated",3.00,1.28,1.00,0.00
"Regina, Saskatchewan","Proceeds of crime (Part XII.2 Criminal Code)",16.00,6.85,20.00,3.00
"Regina, Saskatchewan","Total violent Criminal Code violations",2788.00,1193.82,1445.00,205.00
"Regina, Saskatchewan","Concealing person who is likely to carry out terrorist activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Parent or guardian procuring sexual activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Other federal statutes",5.00,2.14,2.00,0.00
"Regina, Saskatchewan","Offensive weapons, explosives",9.00,3.85,5.00,0.00
"Regina, Saskatchewan","Obtaining sexual services for consideration from person under 18 years",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Making, or distribution of child pornography",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total possession of stolen property",248.00,106.19,106.00,51.00
"Regina, Saskatchewan","Methamphetamines (crystal meth), production",1.00,0.43,0.00,0.00
"Regina, Saskatchewan","Other violent violations",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Kidnapping",1.00,0.43,2.00,0.00
"Regina, Saskatchewan","Total firearms, use of, discharge, pointing",18.00,7.71,8.00,2.00
"Regina, Saskatchewan","Total cocaine, trafficking, production or distribution",90.00,38.54,138.00,8.00
"Regina, Saskatchewan","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total impaired driving",910.00,389.66,854.00,16.00
"Regina, Saskatchewan","Discharge firearm with intent",3.00,1.28,5.00,0.00
"Regina, Saskatchewan","Total other violations causing death",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Methamphetamines (crystal meth), possession",3.00,1.28,2.00,0.00
"Regina, Saskatchewan","Total other Criminal Code violations",5203.00,2227.91,4170.00,507.00
"Regina, Saskatchewan","Total sexual violations against children",26.00,11.13,9.00,0.00
"Regina, Saskatchewan","Leaving Canada to facilitate terrorist activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Criminal negligence causing death",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Corrupting morals",1.00,0.43,0.00,0.00
"Regina, Saskatchewan","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Parent or guardian procuring sexual activity: person procured under the age of 16 years",0,0,0,0
"Regina, Saskatchewan","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Receive material benefit from sexual services provided by a person under 18 years",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Mischief",2784.00,1192.10,168.00,82.00
"Regina, Saskatchewan","Attempted murder",9.00,3.85,9.00,1.00
"Regina, Saskatchewan","Weapons possession contrary to order",10.00,4.28,14.00,1.00
"Regina, Saskatchewan","Sexual Exploitation of a person with a disability",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total other Federal Statutes",14.00,5.99,3.00,0.00
